name,price
"FORK ASSY R FRONT - Xtreme 200 - 51400AABA02S","3069"
"Hero Genuine Throttle Body Assembly for Xtreme 160 | Precise Throttle Response | OEM Fit | Durable Construction | Optimised Performance | Reliable Operation - 16400ACR000S","3134"
"UNIT COMP DIGITAL DC-CDI - Karizma - 30410AAP001S","3069"
"METER ASSY COMB - Xtreme 160 - 37100ABZ011S","3069"
"AC GENERATOR ASSEMBLY - Xpulse 200T | Xtreme 200 | Xpulse 200 - 31100ABW201S","3148"
"CRANK CASE ASSEMBLY LEFT - Xtreme 125 - 1120AACL000S","2691"
"HEAD COMP.CYLINDER - Achiever | Xtreme - 12200KVE900S","2765"
"CALIPER SUB ASSY REAR - Karizma | Xtreme 160 | Hunk | Xtreme - 43150KRY972S","2917"
"CALIPER SUB ASSY RR - Xtreme 160 | Xtreme 200 | Xpulse 200T - 43150AABA00S","2931"
"FORK ASSY L FRONT - Xtreme 200 - 51500AABA02S","3069"
"CALIPER SUB ASSEMBLY - Karizma - 45250ACA000S","3157"
"FORK ASSY R FRONT - Xtreme 160 | Xtreme - 51400KVE861S","2678"
"CYLINDER COMP. - Xtreme 160 | Achiever | Hunk | Xtreme - 12100KVE900S","2733"
"SUB ASSY. REAR M/C - Xpulse 200 | Xpulse 200T - 43510ABW000S","2705"
"FORK ASSY R FRONT - Xtreme 160 - 51450ABZ000RS","2857"
"STATOR COMPLETE - THE CENTENNIAL | Karizma - 31120ACA001S","3042"
"FUEL TANK ASSEMBLY - Xtreme 160 - 17520ABZB00S","3097"
"AC GENERATOR ASSEMBLY - Karizma - 31100KRY901S","3424"
"METER ASSY COMB - Xtreme 160 - 37100ABZB01S","3457"
"FORK ASSEMBLY RIGHT FRONT BLACK NH-1 - Xtreme 125 - 51450ACL000AS","3318"
"UNIT ASSY BCM - Xtreme 160 - 38800ABZ001S","2687"
"HEADLIGHT STAY COMPLETE - THE CENTENNIAL | Karizma - 6142CACA000S","949"
"FLYWHEEL COMP - Xtreme 160 - 31110ABZB01S","1106"
"MASTER CYL SUB ASSY SET - Mavrick | THE CENTENNIAL | Karizma - 45510ACP000S","1244"
"COVER LEFT CRANKCASE - Xpulse 200 | Xtreme 200 | Xpulse 200T - 11341ABW800S","889"
"COVER LEFT CRANKCASE - Xtreme 160 - 11341ACR000S","1014"
"INJECTOR ASSEMBLY. FUEL - THE CENTENNIAL | Karizma - 16450ACA001S","1239"
"COVER LEFT CRANKCASE - Xpulse 200 - 11341ABW900S","889"
"COVER COMP. CYL HEAD - Hunk | Achiever | Xtreme - 12310KVE900S","1152"
"BRIDGE FORK TOP - Karizma - 53230ACA000S","1198"
"Hero Genuine Tank Cover Front Left Black NH1 for Xtreme 125 | Precise Fit | Durable Finish | OEM Quality | Stylish Design | Long-Lasting Performance - 17565ACL000AS","765"
"COVER COMP CYL. HEAD (NH-167M-U) - Xpulse 200 | Xpulse 200T - 12310ABW800YS","751"
"FAIRING FRONT RIGHT SIDE - Karizma - 64200AAR000SS","783"
"COVER LEFT CRANKCASE - Xtreme 160 - 11341ABZ000S","773"
"BRIDGE FORK TOP - Xpulse 200 - 53230ABW000S","1032"
"STEM COMPLETE STRG - Karizma - 53200ACA000S","1184"
"STEM COMP.STRG. - Karizma - 53200KRY900S","1244"
"COVER COMP CYL. HEAD (GL(BR)-001M(F)) - Xtreme 160 | Xpulse 200T - 12310ABW800TS","751"
"DASH PANEL - Karizma - 64305ACA000S","258"
"LIFTER ASSEMBLY TENSIONER - Mavrick | THE CENTENNIAL | Karizma - 14520ACJ001S","267"
"GEAR M2 - Xpulse 200 | Xtreme 160 | Xtreme 200 | Xpulse 200T - 23431ABW800S","248"
"CANISTER COMP - HF 100 | HF Deluxe | Xtreme 125 | Xtreme 160 | Glamour | Passion Pro | Super Splendor | Splendor+ | Passion Xpro | HF Dawn | Splendor Pro - 17410AAHA0099S","253"
"SCREEN WIND - Xtreme 200 - 64140AABA00S","267"
"UPPER CHAIN CASE - Xtreme 125 - 40510ACL000S","253"
"COIL ASSY IGN - Xtreme 200 | Xpulse 200T | Xpulse 200 - 30500ABW001S","253"
"UNDERTAIL TRIM PANEL - Xtreme 160 - 77246AAB100S","262"
"PISTON - Xtreme 125 | Glamour | Super Splendor - 13101AANB0099S","290"
"PISTON - Achiever | Xtreme | Hunk | Impulse - 13101KSP910S","271"
"MOUNTING BRACKET COMPLETE - Xtreme 125 | Glamour | Xoom | Passion Pro | Super Splendor | Splendor+ - 31214AAF401S","276"
"TANK COVER RIGHT SIDE NH-194M-U - Xtreme 125 - 83546ACL000DS","318"
"SPINDLE COMPGEAR SHIFT - Xtreme 160 - 24610ABZ000S","271"
"GEAR STARTER REDUCTION - Xtreme 160 | Xpulse 200 | Xtreme 200 | Xpulse 200T | Achiever | Hunk | Ignitor | Xtreme | Impulse - 28131KTN900S","285"
"GEAR M5 - Xpulse 200 | Xtreme 160 | Xtreme 200 | Xpulse 200T - 23491ABW800S","327"
"CASE UPPER ASSY - Xtreme 160 - 37211AAB101S","271"
"SCREEN COVER COMPLETE S(D)-015M(F) - Karizma - 6414AACA000ES","290"
"GEAR C5 - Xtreme 125 | Glamour | Super Splendor - 23501AANB00S","290"
"GEAR COMPLETE OIL PUMP - Xtreme 160 - 15130ABZ000S","253"
"COIL COMP. IGNITION - Xpulse 200T | Xtreme 200 | Xpulse 200 - 30510ABW201S","258"
"LIGHT ASSY HEAD - Xtreme 200 - 33100AABD01S","2730"
"LIGHT ASSEMBLY HEAD - Xpulse 200T - 3310BABWJ01S","3130"
"HARNESS WIRE (BCM) - Xtreme 160 - 32100ABZ010S","3305"
"Hero Genuine Unit Comp ECU for Xtreme 160 | Precision Engine Control | OEM Fit | Enhanced Performance | Reliable Operation | Tested Quality Assurance - 38770ACR021S","4700"
"HARNESS WIRE - Xpulse 200T | Xpulse 200 - 32100ABW000S","2340"
"UNIT COMP ECU - Xpulse 200 - 38770ABW901S","3555"
"OXYGEN SENSOR HEATED - Mavrick | Karizma - 36532RAA001S","2650"
"LIGHT ASSY HEAD - Xpulse 200T | Xpulse 200 - 3310BABW201S","3040"
"LIGHT ASSY HEAD - Xtreme 160 - 33100ABZ001S","2395"
"HARNESS WIRE - Xtreme 200 - 32100ACN100S","3075"
"HARNESS WIRE - Xtreme 125 - 32100ACL000S","3450"
"SPEEDOMETER COMPLETE - Xtreme 125 - 37110ACL011S","3800"
"HARNESS WIRE - Xtreme 160 - 32100ACR020S","4015"
"HARNESS WIRE - Xpulse 200 - 32100ABWL00S","3700"
"HARNESS WIRE - Xpulse 200T - 32100ABWJ00S","4015"
"HARNESS WIRE - Xtreme 160 - 32100ABZ600S","3650"
"HARNESS WIRE - Xtreme 125 - 32100ACL010S","3810"
"UNIT COMPLETE ECU - Xtreme 160 - 38770ACR001S","4350"
"SENSOR COMP BANK ANGLE - Karizma - 35161GBJM30S","4995"
"GEAR COMPLETE OIL PUMP - Xpulse 200 | Xtreme 200 | Xpulse 200T - 15130ABW900S","221"
"GEAR IDLER STARTER - THE CENTENNIAL | Karizma - 28231ACA000S","244"
"HARNESS WIRE - Xtreme 160 - 32100ACR410S","5000"
"UNIT COMPLETE ECU - Xpulse 200 - 38770ABWL11S","4325"
"UNIT COMPLETE ECU - Xpulse 200 - 38770ABWL01S","4325"
"UNIT COMP ECU - Xpulse 200 - 38770ABW301S","4265"
"FLYWHEEL COMP.(ND) - Karizma - 31110KRY901S","1280"
"FLYWHEEL COMP - Xpulse 200T | Xpulse 200 - 31110ABW801S","1320"
"LIGHT ASSY.HEAD - Karizma - 3310BAAP001S","1480"
"REG RECT COMPLETE - Xpulse 200 | THE CENTENNIAL | Karizma - 31600ACA001S","1550"
"OXYGEN SENSOR (NON HEATED) - Xpulse 200T | Xtreme 200 | Xpulse 200 | Maestro Edge - 36532AANE01S","1785"
"HARNESS WIRE - Xtreme 200 - 32100AABD00S","2180"
"REGULATOR RECTIFIER COMPLETE - Xpulse 200T | Xtreme 200 | Xpulse 200 - 31600ABW201S","2225"
"SHAFT COMPLETE,CAM EX - THE CENTENNIAL | Karizma - 14200ACA000S","1800"
"LIGHT ASSY.HEAD(W/O BULB) - Xtreme - 3310BAAB001S","1151"
"LIGHT ASSY HEAD(W/O BULB) - Xtreme 160 - 3310BAAB101S","1514"
"HARNESS WIRE - Xtreme 160 - 32100AAB500S","1765"
"FLYWHEEL COMP - Xpulse 200T | Xtreme 200 | Xpulse 200 - 31110ABW201S","1870"
"OUTER COMPLETE CLUTCH - Xtreme 160 - 22100ACR000S","2190"
"UNIT HEAD LIGHT - Xtreme 160 - 33110AAB101S","1340"
"DRIVE CHAIN 520 110 - Xpulse 200 | Karizma - 40530ABW90099S","1500"
"LIGHT ASSY HEAD (W/O BULB) - Xtreme 200 - 3310BAABA01S","1635"
"HARNESS WIRE - Xtreme 200 - 32100AABA00S","2180"
"UNIT TAIL LIGHT - Xpulse 200 | Xpulse 200T - 33700ABW001S","805"
"SENSOR ASSY SPEED - Xtreme 200 - 44800AABA21S","920"
"FLYWHEEL COMP - Xtreme 125 | Glamour | Passion Pro | Super Splendor - 31110ACLD02S","950"
"TAIL LIGHT ASSEMBLY - Xtreme 160 - 33700ACR401S","1000"
"UNIT TAIL LIGHT - Xtreme 200 - 33700AABA01S","910"
"UNIT TAIL LIGHT - Xtreme 160 - 33700ABZ001S","910"
"SENSOR ASSY SPEED - Xtreme 160 - 44800AAB101S","920"
"UNIT TAIL LIGHT - Xtreme 125 - 33700ACL001S","930"
"FLYWHEEL COMP - Xtreme 200 | Xtreme 160 | Hunk | Xtreme | Impulse - 31110KSPB01S","1140"
"SWITCH ASSEMBLY WINKER - Karizma - 35200AAP001S","635"
"CHAIN DRIVE - Xtreme - 40530AAB00099S","885"
"17232AAWD00YS - AIR CLEANER INLET COVER(PIGMENTED PP BLACK) - XOOM 110CC OBD2(Aug.,2025)","129"
"91006ABR001S - BRG BALL RADIAL 6302 - XOOM 160(Aug., 2025)","165"
"77239ABG001S - KEY SEAT LOCK - XOOM 110CC OBD2(Aug.,2025)","193"
"15133AAWD00S - GEAR OIL PUMP DRIVEN - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","244"
"81161ABR000S - LEVER HANDLE, GLOVE BOX - XOOM 160(Aug., 2025)","235"
"91003ABR001S - BRG BALL RADIAL 6301 - XOOM 160(Aug., 2025)","100"
"43340ABG010S - PUSH ROD KIT - XOOM 110CC OBD2(Aug.,2025)","92"
"91009ABS202S - BRG. BALL RADIAL 6004UU - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","160"
"91005ABR001S - BRG BALL RADIAL 6300 - XOOM 160(Aug., 2025)","170"
"91004ABR001S - BRG BALL RADIAL 62/22 - XOOM 160(Aug., 2025)","255"
"15133ABR000S - GEAR OIL PUMP DRIVEN - XOOM 160(Aug., 2025)","248"
"91103AACH40S - BEARING, CONNECTING ROD(WHITE) - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","115"
"45509ABG010S - CLAMP SET - XOOM 110CC OBD2(Aug.,2025)","140"
"45100ACP010S - PANEL COMP FR BRAKE - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","636"
"33470AAY001S - ELECTRONIC BEEPER - XOOM 160(Aug., 2025)","107"
"14440ABR000S - ARM COMP EX. VALVE ROCKER - XOOM 160(Aug., 2025)","553"
"37213ABS421S - GLASS ASSY - DESTINI 125 BS6 OBD2 PHB CBS (Sept.,2025)","160"
"45510AAWD10S - MASTER CYL SUB ASSY SET. - XOOM 110CC OBD2(Aug.,2025)","1313"
"35150ABR001S - SW ASSY START & I3S - XOOM 160(Aug., 2025)","600"
"22105ABS401S - BOSS DRIVE FACE - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","120"
"91109ABS401S - BRG NEEDLE 20X29X18 - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","145"
"35200ABR001S - SW. ASSY WINKER - XOOM 160(Aug., 2025)","585"
"13111ABR001S - PIN PISTON - XOOM 160(Aug., 2025)","92"
"91101KTN901S - BRG., NEEDLE, 28 X 36 X 15.8 (RED) - XOOM 160(Aug., 2025)","195"
"14430ABR000S - ARM COMP IN VALVE ROCKER - XOOM 160(Aug., 2025)","534"
"11361AAWD00S - COVER, OIL PUMP - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","414"
"ABSEE1E001000GS - ROCKER ARM EXHAUST VALVE - DESTINI 125 BS6 OBD2 PHB CBS (Sept.,2025)","267"
"91103ABG000S - BRG, CONNECTING ROD (WHITE) - XOOM 125 OBD2(Apr., 2025)","112"
"31200ABS4099S - MOTOR ASSY START - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","1450"
"37800ABS401S - UNIT ASSY FUEL - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","340"
"37212AAWD01S - CASE UNDER ASSY - XOOM 110CC OBD2(Aug.,2025)","106"
"45570ABR000S - SWITCH SET - XOOM 160(Aug., 2025)","101"
"91102KTN901S - BRG., NEEDLE, 28 X 36 X 15.8 (BLUE) - XOOM 160(Aug., 2025)","175"
"33625ABS401S - LENS COMP L - DESTINI 110 BS6 OBD2 PHB(Sept.,2025)","110"
"Hero Genuine Chain Sprocket Kit for Achiever 150 | High Carbon Steel | Maximum Power Transfer | OEM Fit | Heat Treated Durability | Smooth Ride Performance - 20K910S","829"
"CABLE COMP.CHOKE - Achiever - 17950KTN700S","78"
"Throttle / Accelerator Cable - Achiever - 17910KTN700S","101"
"FLYWHEEL COMP - Glamour | Super Splendor | Passion Pro - 31110AAC811S","1015"
"ARM COMP IN VALVE ROCKER - Xpulse 200 | Xtreme 160 | Xtreme 200 | Xpulse 200T - 14430ABW800S","445"
"Hero Genuine Fuel Cap Opening Cable – Duet - 77240AAY000S","133"
"Hero Genuine Front Brake Shoe Set / Front Brake Pad Set for Xoom & Maestro Edge | Reliable Braking | OEM Fit | Enhanced Safety | Long-Lasting Durability | Easy Installation - 06455ABG010S","304"
"BRAKE PAD - Mavrick | Karizma - 06455ACA000S","295"
"WINKER ASSEMBLY LEFT REAR - Splendor+ - 33650AAE941S","160"
"Hero Genuine Right Indicator / Winker Lens (Cover) - Splendor Pro and Splendor Plus – Durable & Perfect Fit - 33402KWH960S","33"
"Spark Plug - HF Dawn - 31916KST920AS","101"
"JET MAIN #102 - Splendor+ | Passion Pro | HF Deluxe | HF Dawn | Splendor Pro - 99101AAC7010S","23.6"
"UTILITY BOX R COVER - HF Deluxe - 83540ACK010S","73"
"Hero Genuine Speedometer Assembly – Accurate Display for Passion Pro - 37100AACH00S","3203"
"Hero Genuine Speed Sensor Assembly – Accurate Speed Monitoring for Glamour - 37700KTRA21S","715"
"Hero Genuine Throttle Accelerator Cable for Super Splendor & Glamour | Smooth Throttle Response | Durable Construction | OEM Fit | Reliable Performance | Easy Installation - 17910KTC900S","96"
"GEAR C-2 (34T) - Xtreme 160 | Xpulse 200T | Xtreme 200 | Xpulse 200 - 23441AABA00S","359"
"Hero Genuine Left Side Rear View Mirror (Black) – Clear Rear Visibility for Maestro Edge - 88120AAW000S","310"
"BRACKET HEADLIGHT LEFT - Xpulse 200 - 61314ABW900S","281"
"LIGHT ASSY HEAD - Xpulse 200 | Xpulse 200T - 3310BABW001S","3090"
"GRIP LEFT REAR NH-303M - Xpulse 200T | Xpulse 200 - 50450ABW000US","645"
"Front Cowl - Glamour - 61300AAN700US","1521"
"Hero Genuine Stator Coil Plate Assembly – Reliable Power Generation for Xtreme 160, Xtreme 200, Xpulse 200, and Xpulse 200T - 31120ABZB01S","1290"
"Hero Genuine Oil Temperature Sensor for HF 100 | HF Deluxe | Splendor Plus | Xtreme 125 | Glamour | Xoom | Passion Pro | Super Splendor | Xtreme 160 | Maestro Edge | Accurate Reading | OEM Fit | Reliable | Durable | Easy Installation - 37750AAF401S","190"
"Front Fork Pipe - Maestro Edge - 51410AAW010S","414"
"Service Kit (5th) 100cc - K11113AAHB001S - Every 12K kilometers","447"
"Service Kit (5th) 110cc - K11113AAFF401S - Every 12K Kilometers","433"
"Scheduled maintenance Kit 210 cc - K11113ACAA001S - Every 6K Kilometers","130"
"Scheduled Maintenance KIT-160cc (1st/3rd) - K11113ABZA000S ( Every 6K Kilometers )","110"
"Indicator / Winker Assembly Left Front - Glamour | Passion Pro - 3345BAAC80099S","175"
"Hero Genuine Indicator Winker Assembly Right Front for Glamour and Passion Pro | Clear Turn Signaling | Durable Construction | OEM Fit | Reliable Performance | Easy Installation - 3340BAAC80099S","175"
"SENSOR FRONT WHEEL SPEED - Xtreme 160 - 38520ABZ000S","624"
"ROLLER COMP. WEIGHT - Pleasure+ | Maestro Edge | Duet - 22121AAW300S","61"
"Hero Genuine Fuel Pump Assembly for Xpulse 200 | Xpulse 200T | OEM Fit | Consistent Fuel Delivery | High Durability | Reliable Performance | Easy Installation- 16700ABW201S","6914"
"Hero Genuine Gasket Head Cover – Xtreme 160, Xpulse 200 & Hunk - 12391AAK900S","55"
"STAY FRONT NUMBER PLATE - Passion Pro - 64315AAC800S","41"
"GEAR POSITION SENSOR - Xpulse 200 - 36534ADR601S","640"
"Hero Genuine Gear Balancer Drive for Xpulse 200, Xtreme 160 & Xtreme 200 | Reduced Engine Vibration | Precision Engineered | OEM Fit | Durable Performance | Smooth Ride - 13411AABA00S","360"
"Hero Genuine Spring Front Fork for Maestro Edge | Smooth Suspension Response | Precise OEM Fit | Durable Construction | Reliable Ride Stability | Easy Installation -  51401AAW001S","173"
"Magnet Holder Assembly Side Stand - Xtreme 160 | Xpulse 200 | Xtreme 200 | Xpulse 200T | Karizma | Xtreme - 35130AAB000S","69"
"GASKET CYLINDER HEAD - Xtreme 125 | Glamour | Super Splendor - 12251AANB01S","90"
"Speed Sensor Assembly - Passion Pro - 37700KWA830S","640"
"GEAR M-3 - Xtreme 125 | Glamour | Super Splendor - 23451AANB00S","304"
"KEY BLANK NO 1 - Glamour | Super Splendor - 35121AAGA0099S","50"
"Rear Shock Absorber / Suspension / Cushion / Fork Assembly - Super Splendor - 52400AAGA00S","969"
"ARM REAR BRAKE - Glamour | Super Splendor | Passion Pro | Splendor+ - 43410AAF400S","59"
"CAP - Splendor+ | Splendor Pro - 90087KWH960S","70"
"Hero Genuine Side Rear View Mirror Left Black for HF Deluxe, HF Dawn, Splendor Pro Classic | Enhanced Visibility | Durable Build | OEM Fit | Reliable Performance | Easy Installation - 88120AAH000S","125"
"Speedometer Cable - Splendor+ - 44830AAD000S","101"
"Rear Brake Panel - Xtreme 125 | Karizma - 43100AAP000S","613"
"Cover Left Cylinder Head Side - Glamour | Super Splendor - 12341KTCA20S","141"
"Manifold Rubber  - Splendor+ | Passion Pro | Passion Xpro - 16210AAT000S","143"
"Hero Genuine Clutch Cable for Splendor Plus | Splendor Pro | Durable Construction | OEM Fit | Reliable Performance | Smooth Operation | Easy Installation - 22870KWH970S","101"
"L UTILITY BOX COVER - Splendor+ - 83800AAE110S","37"
"Gear Shift Pedal / Gear Lever - Splendor+ - 24701KCC900S","198"
"Hero Genuine Insulator Carburetor for Splendor Plus, Passion Pro, HF Deluxe, HF Dawn, Splendor Pro, Splendor NXG | Precise Air-Fuel Mix | Engine Protection | Durable Construction | OEM Fit | Reliable Performance - 16211459750S","46"
"LINEAR STEPPER MOTOR - Xtreme 125 | Xtreme 160 | Glamour | Passion Pro - 16410AAC800S","660"
"Side Rear View Mirror - Left - Black - Splendor+ - 88120AAEH31S","140"
"Clutch Weight - Maestro - 22535KWP900S","774"
"ROLLER COMP. WEIGHT - Maestro Edge - 22121ABG200S","51"
"Hero Genuine KIT, RING PISTON STD for Glamour | Super Splendor | OEM Fit | Optimal Compression | High Durability | Engine Protection | Reliable Performance- 13011KTC305S","248"
"Dust Seal - HF 100 | HF Deluxe | Splendor+ | Glamour | Passion Pro | Destini 125 | Maestro Edge | Super Splendor | Passion Xpro | HF Dawn | Splendor Pro | Duet | Ignitor | Splendor NXG | Achiever - 51425KST901S","204"
"Hero Genuine O Ring 27X2 for HF 100, HF Deluxe, Splendor Plus & Passion Pro | Secure Sealing Performance | OEM Fit | Engine Protection | High Durability | Reliable Performance - 91301ACK400S","15"
"BOLT SWINGARM PIVOT - Xtreme 200 | Xtreme 160 | Achiever | Hunk | Xtreme - 52101KTN700S","117"
"MARK HERO FR VISOR BLACK NH 1 TYPE 2 - Splendor+ - 86838AAE300SS","65"
"LID FUEL TANK (CLOUD SILVER ME.) - Splendor+ - 17511KCC830ZCS","262"
"77240ABV000S - FUEL CAP OPENING CABLE - XOOM 125 OBD2(Apr., 2025)","133"
"SENSOR FRONT WHEEL SPEED - Xpulse 200 - 38520ABW100S","624"
"CAP - Xtreme 160 | Xpulse 200 | Xtreme 200 | Xpulse 200T | Hunk | Karizma | Xtreme | Achiever - 90084KVE930S","127"
"CAP - HF Deluxe | Passion Pro | Splendor NXG | Splendor+ | Glamour - 90087KWA930S","119"
"Hero Genuine PShocker / Cushion Assembly Front (Left) for Pleasure Plus | Pleasure | Duet | OEM Fit | Smooth Suspension Performance | High Durability | Reliable Handling | Easy Installation- 51500KRP982S","442"
"Shocker / Cushion Assembly Front ( Right ) - Pleasure+ | Pleasure | Duet - 51400KRP982S","442"
"Counter Shaft Gear 3rd (30T) - Xtreme 160 | Xpulse 200T | Xtreme 200 | Xpulse 200 - 23461AABA00S","516"
"BOSS DRIVE - Pleasure+ | Xoom | Destini 125 | Maestro Edge | Duet - 22105AAW300S","101"
"PIECE SLIDE - Pleasure | Maestro Edge | Duet | Maestro - 22132KPL900S","42"
"Rear Shock Absorber / Suspension / Cushion / Fork Assembly - Xtreme 160 - 52400ABZ000S","2525"
"SWITCH ASSEMBLY ENGINE STOP & START - Xpulse 200T | Xtreme 160 | Xpulse 200 - 35150ABZ001S","330"
"Hero Genuine Speedometer Cable for Super Splendor, Splendor Pro & Splendor Plus | Flexible Design | Durable Construction | OEM Fit | Reliable Performance | Easy Installation - 44830KWA910S","101"
"Hero Genuine Throttle / Accelerator Cable for Maestro | Smooth Acceleration | Durable Construction | OEM Fit | Reliable Performance | Easy Installation - 17920KZN305S","267"
"COVER TAIL CAP - Destini 125 - 18340ABS000S","187"
"PROTECTOR MUFFLER - Destini 125 - 18318ABS300S","271"
"PISTON - Xtreme 160 | Xpulse 200 | Xtreme 200 | Xpulse 200T | Karizma | Hunk | Xtreme - 43107MA7006S","313"
"VALVE COMP.FLOAT - Pleasure | Maestro - 16155KPL901S","248"
"TUBE BREATHER - HF 100 | HF Deluxe | Passion Pro | HF Dawn | Splendor+ | Splendor NXG - 17371KWA940S","22"
"Collar Driven Gear - HF 100 | HF Deluxe | Splendor+ | Passion Pro | Passion Xpro | HF Dawn | Splendor Pro | Splendor NXG - 23112AAJH10S","106"
"Indicator / Winker Assembly Right Rear ( without bulb ) - HF 100 | HF Deluxe | HF Dawn - 3360BAAJ101S","175"
"Side Rear View Mirror - Left - Black - HF 100 | HF Deluxe | HF Dawn | Splendor NXG - 88120AAHH00S","130"
"Hero Genuine Indicator Winker Assembly Left Rear for HF 100, HF Deluxe & HF Dawn | Durable Construction | OEM Fit | Reliable Signaling | Easy Installation | Engineered Performance - 3365BAAJ101S","175"
"Horn - Splendor NXG | Splendor+ | Glamour | Super Splendor - 38110KTC900S","190"
"Ignition Switch Lock Set - Karizma - 35010AARH70S","1235"
"INSULATOR CARBURETTOR A - Pleasure+ | Duet | Maestro Edge - 16211AAW001S","19"
"HOLDER A1 HANDLE PIPE - HF 100 | HF Deluxe | Splendor+ | HF Dawn | Achiever | Super Splendor | Splendor NXG | Glamour - 9501421101S","27"
"Hero Genuine Pedal Brake for Splendor Plus & Splendor Pro | Reliable Braking Control | Durable Construction | OEM Fit | Smooth Operation | Long Service Life - 46500KWA910S","248"
"GEAR OIL PUMP DRIVEN - Pleasure - 15133GFC901S","156"
"BUSH 20X9 - HF 100 | HF Deluxe | Splendor+ | Passion Pro | Passion Xpro | HF Dawn | Splendor Pro | Splendor NXG - 23422GB4770S","51"
"Hero Genuine Crankshaft Complete Assembly for Pleasure & Pleasure SPL Edition | OEM Fit | Durable Steel Construction | Reliable Performance | Sturdy Design | Easy Rebuild- 13000KTP900S","3580"
"GEAR POSITOIN SENSOR - THE CENTENNIAL | Karizma - 36534ACA001S","600"
"STRIPE FR VISOR (TYPE-1) - Splendor+ - 83408AAEB00RS","115"
"COVER AIR/C - HF Deluxe | Splendor+ | HF Dawn | Splendor NXG - 17220KVH760S","82"
"CABLE COMPLETE THROTTLE - Xtreme 125 - 17910ACL000S","133"
"Bridge Complete Fork Top - Passion Pro | HF Deluxe | Splendor+ | Passion Xpro | Splendor NXG - 53230KST950S","205"
"HORN COMP - Passion Pro | Splendor+ - 38110AAF401S","183"
"STATOR COMPLETE - Splendor+ - 31120AAE942S","1170"
"FAN COVER COMP. - Pleasure - 19610KPL840S","94"
"GRIP L HANDLE - Xoom | Maestro Edge - 53166ABH500S","60"
"GRIP COMP THROT - Xoom - 53140AAWD00S","73"
"PEDAL GEAR CHANGE - Xpulse 200 | Xpulse 200T - 24701ABW000S","106"
"CASE UPPER ASSY.(JNS) - Splendor Pro - 37610AAD001S","285"
"Hero Genuine Fuel Tank Cap for Splendor Plus | Stylish Design | Durable Construction | OEM Fit | Enhanced Rider Control | Easy Installation - 17511KCC905ZBS","262"
"HOUSING UNDER THROTTLE - HF 100 | HF Deluxe | Splendor+ | Passion Pro | HF Dawn | Splendor Pro | Splendor NXG | Glamour | Super Splendor - 53167GE4000S","25.6"
"HOUSING UPPER THROTTLE - HF 100 | HF Deluxe | Splendor+ | Glamour | Passion Pro | HF Dawn | Splendor Pro | Splendor NXG | Super Splendor - 53168166000S","32"
"SLEEVE REAR WHEEL - Super Splendor - 42303KTC900S","65"
"""ONE WAY VALVE - HF 100 | HF Deluxe | Mavrick | Xtreme 125 | Xtreme 160 | Xpulse 200 |THE CENTENNIAL | Glamour | Pleasure+ | Xoom | Karizma | Xtreme 200 | Destini 125 | Maestro Edge | Passion Pro | Splendor | HF Dawn | Achiever - 17430AAE100S""","41"
"PIPE COMP INLET - Xtreme 160 - 17110ABZ000S","345"
"Speedometer Lens / Glass Cover Assembly - Splendor+ - 37211AAF041S","177"
"Timing Chain Tensioner / Lifter Assembly Tensioner - Xtreme 125 | Glamour | Super Splendor - 14520AANB00S","267"
"Manifold Rubber  - Achiever - 16210KSP911S","129"
"Hero Genuine Rear Suspension Assembly – Superior Comfort & Control for Xpulse 200 - 52400ABW111S","8850"
"Hero Genuine Choke Cable Maestro for Maestro | Smooth Cold Start Control | Durable PVC Sheathing | OEM Fit | Reliable Performance - Easy Installation 17950KWP900S","115"
"DUCT L COVER - Maestro - 11345KWP900S","84"
"SPRING CLUTCH - Maestro Edge | Destini 125 | Duet - 22401AAW000S","20"
"KIT, RING PISTON (O/S 0.25) - Glamour | Super Splendor - 13021KTC305S","248"
"RETAINER GEAR BOX - Hunk | Impulse - 44680KSPB00S","18"
